Period;Time_sec;Home_0_Metabolic_power;Home_1_Metabolic_power;Home_2_Metabolic_power;Home_3_Metabolic_power;Home_4_Metabolic_power;Home_5_Metabolic_power;Home_6_Metabolic_power;Home_7_Metabolic_power;Home_8_Metabolic_power;Home_9_Metabolic_power;Home_10_Metabolic_power;Home_11_Metabolic_power;Home_12_Metabolic_power;Home_13_Metabolic_power;Home_14_Metabolic_power;Home_15_Metabolic_power;Home_16_Metabolic_power;time;official_clock
1.0;230.0;26503.412270219967;55179.528457299006;54427.16896009409;58447.88515839599;49231.10594235388;56752.00737345301;50172.27535345293;48343.75609944019;40677.27345885708;56214.0493888985;57481.21823044322;;;;;;;4;4
1.0;231.0;26535.99356836601;55183.95861619876;54562.61990362665;58466.465564487466;49361.86287054688;56777.968526675635;50214.54955992944;48470.04392215463;40935.37398827749;56400.56687726357;57613.226922841844;;;;;;;4;4
1.0;232.0;26547.199724921094;55189.780942286394;54667.254340899744;58501.23758783312;49465.474092832046;56796.91052684487;50234.55186434666;48568.4533312173;41215.255311912886;56525.87986676014;57704.188444555046;;;;;;;4;4
1.0;233.0;26555.51897916748;55193.68876105475;54766.34211851308;58570.52423536268;49504.887134884884;56813.36056132897;50241.72992084427;48672.30121447925;41425.63160103247;56648.4361166157;57768.10613523235;;;;;;;4;4
1.0;234.0;26556.31221624247;55200.52346672576;54840.48266601786;58633.75925256548;49540.6870778484;56851.88140715243;50244.2182004223;48744.8386550673;41602.05578906012;56746.22229614205;57808.3136981289;;;;;;;4;4
1.0;235.0;26558.6866658278;55243.19520917195;54896.55423534533;58686.10934065955;49549.44778860703;56871.12521490084;50248.33218045126;48793.88398322047;41716.74442998864;56836.101648795295;57818.8959999582;;;;;;;4;4
1.0;236.0;26563.192080184435;55266.6067295353;54949.87675879555;58713.11145084807;49567.09750749298;56878.161829426244;50256.47273172436;48815.55623204919;41772.188658439045;56924.51942857772;57855.02460308616;;;;;;;4;4
1.0;237.0;26633.70722455834;55324.33989964491;55117.881259396505;58801.07597725709;50111.704146698416;57141.12396412406;50406.94982041957;48893.97171456657;41979.50939345789;57010.51805416305;58139.21045976395;;;;;;;4;4
1.0;238.0;26778.365359760654;55583.273503309225;55474.622564000936;59103.5382192268;50947.200512351694;57855.795276783465;50792.40643960846;49228.521762324606;42358.29963666922;57109.1271487031;58405.40116160838;;;;;;;4;4
1.0;239.0;27095.02818268197;56141.56348366971;55808.57352341299;59512.83922987487;51603.987797191934;58774.32977106422;51110.22808656942;49812.84325700553;42745.39917492547;57487.097987533605;58619.627408152584;;;;;;;4;4
1.0;240.0;27369.50124904846;56624.79776052582;56090.9950784029;59780.45123879931;52143.4417504726;59201.05298845127;51353.62964743657;50159.31808879582;42973.05839943968;57934.34784595602;58910.9831371732;;;;;;;4;4
1.0;241.0;27538.031656073887;56878.99279626584;56617.32875368052;60201.29424973624;52927.524836921555;59408.07222151428;51780.409798453366;50397.2354386908;43317.44893235529;58166.46458879636;59133.0999149941;;;;;;;5;5
1.0;242.0;27635.78916600428;57063.4696821426;57173.29446607213;60599.629481958524;53417.01842342364;59661.36328422162;51989.7499197962;50729.824807718236;43660.460715304;58442.971240485065;59271.12308577508;;;;;;;5;5
1.0;243.0;27714.556294325062;57291.87943203591;57687.79624812223;60907.01938435718;53653.46261904169;59898.65861928642;52248.053764936674;51058.84406559502;43831.62400778775;58706.113465989685;59569.04060795378;;;;;;;5;5
1.0;244.0;27794.66606406942;57481.43002776488;57966.98760762232;61152.18368906841;53842.80983448943;60107.45132826056;52559.00458879713;51306.90083326579;43957.02365239462;58990.25672243713;59935.94177078761;;;;;;;5;5
1.0;245.0;27880.30122958821;57617.66581381961;58479.63162677709;61373.10584383783;54192.99407796522;60335.57484329795;53070.9476513996;51537.407996540824;44092.70725372687;59224.091747303595;60254.755769693154;;;;;;;5;5
1.0;246.0;28051.111106941906;58058.25791111929;59166.05572241305;62003.89361291641;54495.08798198233;60568.58849287235;53653.89252495459;52392.750617654354;44323.34171082674;59590.34926418491;60652.90646618758;;;;;;;5;5
1.0;247.0;28490.658970428536;59025.37864025945;59658.963050629936;62926.229018314465;54848.61677517356;60862.13301942085;54707.13000042098;53382.701879268556;44597.77140681207;60276.767982148696;61232.147588031796;;;;;;;5;5
1.0;248.0;28773.701875790815;59819.0072489407;60161.40540317166;63591.56705966878;55267.26419607756;61228.30092064076;55584.384471903824;54142.678975938725;44883.30233504381;60990.8444823964;61860.0750035088;;;;;;;5;5
1.0;249.0;29281.322900490406;60292.64603962787;60676.631940902735;64295.6065066774;55553.13690790118;61514.83804247398;56164.46748575083;54659.10751975723;45123.06129114474;61542.32785373899;62251.12865384643;;;;;;;5;5
1.0;250.0;29781.229049725152;60535.21504364469;61075.09082063702;64634.096282871375;55724.42157640111;61694.91839972287;56450.06259675264;54993.20325771439;45266.25721462207;61809.21644306728;62464.29233610264;;;;;;;5;5
1.0;251.0;30016.43512643056;60669.80083370926;61279.45877752995;64848.896778940994;55822.79648666512;61912.79149403647;56669.34860354906;55130.758222085424;45358.32484311773;62000.40301194634;62574.82303024323;;;;;;;5;5
1.0;252.0;30124.346938373485;60814.11565691806;61373.335477257475;65001.485113553405;55892.701695553355;62189.010339377026;56960.83644924736;55266.48660957291;45487.41365306508;62113.99842416368;62679.67762624945;;;;;;;5;5
1.0;253.0;30274.785571519624;60905.99759502988;61480.64109975282;65330.022616898335;56007.84162416529;62410.03274177571;57219.88247064027;55410.63100944881;45626.96760440854;62246.37706873573;62803.54576879192;;;;;;;5;5
1.0;254.0;30428.631382518397;60976.32825246316;61596.198203524975;65627.80853241084;56139.16657503701;62575.63819561696;57420.77404543278;55561.91412217457;45766.021496535206;62387.798520098586;62893.58379754594;;;;;;;5;5
1.0;255.0;30650.00335919192;61077.66651261121;61702.381227307385;65830.90594595963;56262.55314687732;62667.9748364055;57555.62408736146;55686.406020547176;45875.88663998383;62525.90257136005;62994.015165564735;;;;;;;5;5
1.0;256.0;30993.088954724288;61185.45014423407;61786.4175122452;66034.33527658689;56371.45395413504;62757.512579087175;57642.24751147653;55798.54321173295;45983.89894865028;62655.048223590056;63094.57439728371;;;;;;;5;5
1.0;257.0;31351.91795867035;61312.99417618493;61877.951841774535;66229.41832416251;56491.903716213375;62848.74217430936;57722.70619988598;55880.495366677154;46078.491337812215;62792.766243068094;63184.81878456091;;;;;;;5;5
1.0;258.0;31592.765521952864;61443.75452833714;61965.5510295574;66409.51323603591;56601.61533478218;62955.47864733875;57829.9253514419;55915.11049975148;46137.97486616947;62953.41937263786;63262.2529792258;;;;;;;5;5
1.0;259.0;31700.44026157513;61675.17771721596;62066.75426683704;66531.43882954007;56675.80063976069;63044.85831498092;57878.24029369131;55967.686122127896;46239.18194541416;63100.369876822755;63409.45355534591;;;;;;;5;5
1.0;260.0;31817.925751331077;62091.69767419319;62180.61916253648;66669.71890539787;56718.98251899163;63139.95808282161;57926.56610152282;56022.78950957123;46400.21664771371;63260.85014857535;63555.11931969386;;;;;;;5;5
1.0;261.0;31913.59311534925;62354.3442147335;62265.07782520504;66789.21857487127;56757.128560377314;63248.573719043605;58062.13188669036;56094.92065497723;46514.02183889026;63435.96862135893;63704.720428131914;;;;;;;5;5
1.0;262.0;31981.022240782262;62480.46937951432;62422.77179206969;66889.36697408427;56812.262036802254;63351.63598084813;58128.57087584578;56165.62819895122;46611.45563025441;63660.13805056809;63846.55364138313;;;;;;;5;5
1.0;263.0;31998.522834177893;62563.72853666617;62591.303130312066;66967.37534308514;56880.83617715444;63422.106273468205;58158.42850337354;56214.91758730714;46711.41285355217;63887.58802318607;63990.576121120714;;;;;;;5;5
1.0;264.0;32003.734433274996;62619.86437201031;62709.19707663424;67034.31747236518;56910.60670212569;63464.355336995504;58204.59247977722;56227.921507862986;46792.92601693149;64074.05021161929;64115.78862550131;;;;;;;5;5
1.0;265.0;32041.664665481163;62685.75924598751;62825.44903461217;67057.35703667924;56954.451002700356;63513.60786350932;58231.02378490031;56237.21077120088;46878.34424348937;64234.18780230468;64190.109174275945;;;;;;;5;5
1.0;266.0;32108.7379338951;62860.22971496419;63008.15275283935;67085.81702996255;56993.72049311839;63573.05196625473;58298.83139724227;56252.87279919139;47074.3785419941;64345.33896223834;64237.29864671356;;;;;;;5;5
1.0;267.0;32170.698346560373;62975.348398371156;63140.71345046104;67134.71732706115;57062.96623513103;63623.11234508236;58514.587099243756;56531.13876941811;47202.055820217356;64406.957011024526;64323.55054556724;;;;;;;5;5
1.0;268.0;32233.15116571535;63074.74729985694;63268.484542167935;67319.16344279784;57193.315975538266;63710.430617359925;58655.91154635092;56803.52616853251;47271.25092465179;64476.12399408437;64431.769318777646;;;;;;;5;5
1.0;269.0;32274.427371108588;63248.42570517332;63410.31669198268;67637.10087152032;57296.70189503783;63852.81268635146;58815.600690485415;56925.8022381523;47384.63224897221;64568.65763139033;64479.030222353715;;;;;;;5;5
1.0;270.0;32310.23469114382;63398.206822764594;63541.091108595974;67805.61427739706;57418.42617367763;63978.671542815406;58931.077616085706;57196.455712699244;47511.87765459123;64692.894193115375;64575.30856355636;;;;;;;5;5
1.0;271.0;32404.025107831505;63567.65408499387;63731.52832959103;67922.22606276875;57609.41082899657;64099.41314661501;59026.79230779788;57478.07778101162;47619.64938763408;64994.938037658365;65105.846637069306;;;;;;;5;5
1.0;272.0;32495.083960503674;63725.73485876031;64084.697711734276;68039.38534628531;57892.9101008746;64189.60502083677;59202.21314003672;57590.34127272733;47774.49179107801;65248.820226838536;65485.25417089737;;;;;;;5;5
1.0;273.0;32601.597506395043;63847.39831026006;64383.11907003661;68131.82778693498;58057.17958341882;64235.8810424955;59271.075521348466;57784.87644902007;47910.12617824883;65398.95460792657;65711.91217188771;;;;;;;5;5
1.0;274.0;32696.379792316224;63962.60296871553;64582.00580729512;68285.32663634981;58190.35199208241;64305.59902043648;59567.427680599925;57915.42725382599;47976.683597990756;65566.49558431107;65878.28708495118;;;;;;;5;5
1.0;275.0;32760.40092153169;64084.41891814867;64695.36458066292;68599.88609297665;58348.976948125826;64381.47808931022;59725.66143641051;58158.91619746521;48051.66431699581;65871.08884022004;65989.91188557804;;;;;;;5;5
1.0;276.0;32785.58167883007;64486.41406559659;64947.46611543992;68932.79538302548;58499.30112550774;64454.605905065175;59805.590483128435;58436.60498545123;48126.131840083675;66181.84726862078;66115.8184720716;;;;;;;5;5
1.0;277.0;32810.57695542036;64794.95887380438;65777.39782237512;69191.96616382842;58650.596634412046;64528.11058439963;59894.01363076086;58600.64805207827;48175.948110265934;66346.66606940482;66260.77863710339;;;;;;;5;5
1.0;278.0;32862.86249807564;65185.512084505266;66525.70614286407;70002.67720338776;58847.215381492984;64569.67595017223;60243.11400082848;58900.41576383556;48380.20747454391;66467.28283342504;66609.23917940226;;;;;;;5;5
1.0;279.0;32994.1689717845;65538.65460242945;66798.47346449428;70629.80469458186;59052.474726544024;65109.461470684015;60681.98136207155;59370.012970124415;49275.136955174385;66845.92873199756;66933.78932552403;;;;;;;5;5
1.0;280.0;33120.81332122324;65804.69803267281;66945.14352819067;71043.41087933532;59768.588978802625;65711.64257095374;61154.26097083703;59878.0193405188;49779.00098791343;67227.67083448273;67196.39098037891;;;;;;;5;5
1.0;281.0;33258.15728657696;65986.32734769481;67082.89221252328;71269.61069703844;60188.701966918314;65977.24404214494;61648.33064591402;60296.04986197391;49929.61245321716;67451.54882235071;67470.9778981326;;;;;;;5;5
1.0;282.0;33400.9975802274;66126.76498480875;67523.29386987335;71432.4037056469;60498.986224134824;66356.32846450339;61933.196659099965;60701.04065283161;50119.99069227039;67638.34724672949;67717.5755741805;;;;;;;5;5
1.0;283.0;33528.754304497226;66242.31206727594;67865.87435231326;71569.56106988252;60847.774415574204;66989.95814250129;62128.84607034044;61023.766389655975;50280.834877255285;67808.22574295058;67875.25263084436;;;;;;;5;5
1.0;284.0;33646.922567556605;66410.16594002314;68128.45341980782;71686.70987832376;61109.47917264861;67479.14761154044;62337.42374285474;61215.00710008702;50359.43408339586;67948.02027819978;68029.74462516577;;;;;;;5;5
1.0;285.0;33746.032562356144;66558.24794334172;68313.65279039949;71802.77236373407;61246.601886425975;67644.3170715586;62520.914266238025;61357.70422880469;50424.31624394519;68065.56063950683;68177.50886997249;;;;;;;5;5
1.0;286.0;33846.78435849118;66688.08325156714;68435.87728677344;71895.35128810657;61349.18211417811;67810.3857895725;62630.92633876511;61440.718866271105;50484.799034566284;68179.18377871015;68325.11815574819;;;;;;;5;5
1.0;287.0;33950.84565855544;66819.2191288957;68897.54157109286;72038.04434991737;61519.97077835059;68492.52229923233;62733.969060839896;61524.71872540887;50545.267447772065;68340.85729779254;68506.75115783949;;;;;;;5;5
1.0;288.0;34044.96337555534;66953.89057688114;69516.54559352934;72493.20460504988;61732.940990793046;69300.34899342193;62847.32143504792;61666.10849395488;50653.2925231078;68611.17919489859;68887.88612762946;;;;;;;5;5
1.0;289.0;34129.162692173944;67105.50510527445;70173.69516446075;72849.09526927577;61920.46203030911;69662.21428881028;62953.5334369662;61794.287858157295;50846.257927104554;69084.44548477704;69495.90842692422;;;;;;;5;5
1.0;290.0;34214.54915026964;67392.74334616968;70965.0872158212;73309.477742471;62134.65543375544;70001.25992867086;63118.847782920275;61963.74113711154;51267.647733169375;69395.93398824305;70455.32138093543;;;;;;;5;5
1.0;291.0;34298.57591382779;67662.8030889594;71550.68043583121;73806.30588015805;62523.39618989655;70669.75501439122;63416.141059615926;62218.1459976738;51555.4138012819;69570.13895568032;71225.07622432926;;;;;;;5;5
1.0;292.0;34384.12125179954;67908.12225869745;71960.42376920873;74151.19318745832;63012.913229269;71250.7081092354;63780.61548244184;62551.19771398858;51779.469869743145;69739.33512638621;71607.30135613239;;;;;;;5;5
1.0;293.0;34432.25618637618;68069.91795585003;72254.60608606368;74412.32981476822;63313.431475672274;71653.93712724096;63953.50534389452;62739.30509589121;51940.027955788086;70441.14934084199;71895.91208591587;;;;;;;5;5
1.0;294.0;34457.22482810638;68154.5250162649;72628.13681561695;74708.87014238289;63585.73060334919;71939.42166775477;64064.72937816867;62864.97960226392;52076.3547255772;70845.5526166174;72356.64417388274;;;;;;;5;5
1.0;295.0;34513.63626141206;68243.64587810817;72981.96116874307;75013.54575407383;63847.94532368888;72312.37530356085;64241.97824353242;63005.052863536395;52213.71389036506;71741.26318218904;72785.75860228228;;;;;;;5;5
1.0;296.0;34660.97586464861;68504.43065268233;73658.3079594715;75424.3640991133;64060.07856868949;72596.57693777829;64982.12464948951;63472.851104475434;52434.50163458838;72520.53490315813;73445.52935942981;;;;;;;5;5
1.0;297.0;34966.11722389766;68924.13626618855;74243.29670005792;75849.74201825997;64370.41149247218;72736.19473158072;65959.47785053271;64202.70471189212;52675.36191797587;72886.92177222997;73789.34645023543;;;;;;;5;5
1.0;298.0;35261.899815680124;69203.02292030919;74586.55256535557;76131.33633811289;64683.65435847298;72886.6109804447;66369.28733590565;64598.20487012691;52809.704950125764;73364.68543193083;73962.83257325999;;;;;;;5;5
1.0;299.0;35484.98153906707;69507.95287061641;74812.69480905382;76335.60644106349;64992.00642274771;72988.16033153604;66751.333211012;64835.3159821087;52887.27740624954;73571.64181472539;74100.48722540894;;;;;;;5;5
1.0;300.0;35582.55587756986;69708.99157606789;75029.5701523389;76466.19943857923;65190.279379750275;73072.19163649942;67032.98834191059;65041.87646954576;52941.88014143805;73677.68545557535;74258.36014571605;;;;;;;5;5
1.0;301.0;35503.035221479564;69768.82505651985;75099.87963098648;76540.24821079182;64978.47545292784;72931.7396232162;67258.02731486414;65132.651185974544;52911.12471919451;73850.412990056;74245.2091121776;;;;;;;6;6
1.0;302.0;35447.42532510982;69787.82718443847;75425.30437679727;76706.4708825488;64840.437989253776;72785.81077753764;67533.25251997463;65128.00223330744;52937.24998464994;73983.7750005774;74264.48111343326;;;;;;;6;6
1.0;303.0;35473.85965954573;70080.77457270659;75746.42315933591;77249.7878858022;65487.27115442658;73147.27157010378;67857.39231276936;65246.297461980896;53335.75790855898;74214.85194118676;74509.10073129852;;;;;;;6;6
1.0;304.0;35500.91800228419;70399.23049794168;76038.12027048867;77699.11280258305;65735.35325757353;73566.6090429353;68155.92768306045;65492.508865937794;54023.90093847917;74294.88342160924;74853.88270176042;;;;;;;6;6
1.0;305.0;35536.35475422735;70987.54183833576;76357.64909808908;78388.92575799394;66182.85255016253;73900.56340127983;68404.81007435484;65878.10488629235;54911.23234164831;74405.62145099542;75257.7006501698;;;;;;;6;6
1.0;306.0;35583.11857303642;71594.61179778613;76602.07914579246;78901.92753180118;66789.21256009227;74298.82655958009;68438.6593099545;65934.73606516629;55837.595874247054;74420.83949693249;75359.436072759;;;;;;;6;6
1.0;307.0;35603.743396114965;71965.87630144376;76789.00053591357;79243.21652463166;67012.27466677252;74654.30256060393;68602.48866465739;65997.19052152458;56443.799292781965;74556.84716619825;75127.30500271698;;;;;;;6;6
1.0;308.0;35603.35139987516;72317.35241828831;77112.15156280446;79703.96828855708;67452.48682281659;75011.02192512555;68789.16352596646;66163.32213908143;56566.447128484266;74753.33917422505;75037.32210335971;;;;;;;6;6
1.0;309.0;35651.19521494685;72647.16558617867;77587.45474125132;80339.50158142747;67831.24766078942;75412.43997019334;68811.52630540555;66551.94591422044;57012.35822460294;74381.07480826815;75050.08778709821;;;;;;;6;6
1.0;310.0;35680.415158266835;73117.46151280071;77911.0231088773;80676.67512624605;67981.30012623606;75333.15466528405;68678.97047415013;66817.68933935232;57515.813455166106;73970.22253427462;75133.27650716454;;;;;;;6;6
1.0;311.0;35669.508891310856;73559.31261601324;77897.75908201086;80755.7628428944;67991.22324423825;75034.22678266115;68603.83596606688;66690.87362951603;58298.381262940915;74080.82601635587;75162.65270812283;;;;;;;6;6
1.0;312.0;35545.648641160726;73273.25485250622;77548.31422896868;80746.33086263789;67828.69439532596;75138.42099992676;68167.66023151841;66417.69562840897;58819.789737847525;74148.68143084961;75059.03305772992;;;;;;;6;6
1.0;313.0;35226.06807031736;72976.08683740691;77273.575299305;80681.3311237389;68375.90658156207;75166.56625870714;67720.8580178892;66235.61902601896;59005.10142303453;73872.97051822004;74843.21794253765;;;;;;;6;6
1.0;314.0;35048.59908167965;72891.59548925466;77199.26625747682;80710.65239119982;68538.69014380858;75451.30749285978;67666.1085691665;66149.92963620256;59201.91632476694;73723.86632009689;74942.3062523265;;;;;;;6;6
1.0;315.0;34919.8628010169;72962.62141332505;77304.04003632948;80759.85861616035;68520.85296700151;76138.51318946894;67751.99021230033;65857.53263529245;59364.91272708317;73187.22167813824;74836.70728150046;;;;;;;6;6
1.0;316.0;34655.81552404991;72896.3876907079;77162.84145585378;80566.4522637025;68193.18909122689;76318.03558807791;67637.84823860975;65300.559799099894;59501.85521008616;72911.92512350851;74667.97454729205;;;;;;;6;6
1.0;317.0;34465.623593948825;72885.32126275505;76985.99691482358;80328.79528772889;67636.92754482075;76377.64193813948;67279.38040482884;64994.9718806516;59586.552988146104;72526.8255726585;74340.19935947034;;;;;;;6;6
1.0;318.0;34314.393585140126;72818.43759965146;77032.3815068565;80201.21652310509;67412.8599836488;76367.85992594958;67029.37281122906;64818.77637478574;59576.9087855832;72346.33521789596;74105.48607416975;;;;;;;6;6
1.0;319.0;34204.067687417635;72633.23186121149;76848.99281644906;80286.9190198423;67259.31951511283;76520.85266295368;66912.27454944883;64639.97228151919;60097.491901575224;72246.38647084589;74046.86673210462;;;;;;;6;6
1.0;320.0;34151.941178018336;72643.00002154968;76797.53653224758;80328.90500551004;67568.95355321998;76521.49071963836;66866.24545059608;64448.37932684969;60370.65243222334;72199.79582786711;74000.84418410224;;;;;;;6;6
1.0;321.0;33988.2954756721;72386.88847405296;77293.74080851619;80457.6542640054;67714.94750100665;76245.06997308985;66573.95972398185;64444.35558567488;60370.61696523102;72093.37311558078;73920.26407140994;;;;;;;6;6
1.0;322.0;33773.65833187365;72729.72374074667;78122.64726565381;80867.27988506685;67741.64279683339;75990.84382356588;66242.87221307086;64827.14275929269;60380.03858586251;72028.97626484733;73859.31667710471;;;;;;;6;6
1.0;323.0;33612.11284405114;72972.82829077283;78411.16849980137;81231.54503086761;67940.01527134095;75875.35230214201;66373.1852471474;64990.18189875583;60545.674386247134;71987.68163506429;73800.25441368506;;;;;;;6;6
1.0;324.0;33429.94514777687;73119.13933365502;78566.39126397728;81354.24570799286;67894.06293005793;75719.66926644958;65894.49349240924;65185.14121987442;60701.744715686465;71732.01962953848;73436.730455236;;;;;;;6;6
1.0;325.0;33399.584020724615;73152.02792892802;78797.27910045307;81310.06030324346;67576.41337409125;75672.84802207453;65622.66875584536;65112.84712235846;60822.92782767833;71744.7403380971;73080.34724629945;;;;;;;6;6
1.0;326.0;33241.733491684965;73160.17840414989;78895.75628941353;81329.45581778591;67380.51723539186;75752.17720967002;65554.96047156974;64540.45641299297;60858.773669475486;71849.31726448754;72984.54629864589;;;;;;;6;6
1.0;327.0;33092.540847375574;73099.78724871035;78873.46282304008;81439.04263720651;67284.5110956534;75961.18195414935;65508.160469446055;64274.76159983734;60954.83016209269;71872.20598216668;72992.94585181883;;;;;;;6;6
1.0;328.0;32921.313868593395;72961.90706526449;78830.52684640886;81428.6530117143;67240.98214756107;76174.78469502117;65501.56669201417;64312.89926513771;61002.952474982536;71977.19333831723;73070.3717763871;;;;;;;6;6
1.0;329.0;32656.631585466486;72825.07402009987;78725.31262633608;81230.66137910643;67230.56203564345;76391.12615182968;65586.05582401676;64368.0381855358;61045.79290856658;72108.01244110835;73144.98611202941;;;;;;;6;6
1.0;330.0;32407.09326438332;72872.44902383917;78686.92582137845;81206.26145044963;67071.70456410198;76181.46137311815;65583.05115819714;64465.47810614674;61074.63420301417;72423.02605672396;73274.27205587899;;;;;;;6;6
1.0;331.0;32302.689055890067;72837.0937075984;78255.73836071877;81154.08586360695;66841.02861563725;75609.51977150374;65282.22798000642;64314.69606738586;61010.87437622982;72307.85591091843;73590.9630467921;;;;;;;6;6
1.0;332.0;32224.163756677775;72339.09982772832;78174.75291687234;80548.59465871997;66768.36874588391;75526.36762879198;64624.68912556208;63604.09253199838;61009.587177906425;71820.74256681556;73494.22166983203;;;;;;;6;6
1.0;333.0;32146.922555064088;71684.37550941767;77832.64342548414;80153.1832844974;66689.10153942983;75451.3629141936;64085.78019935661;62918.80467459727;61057.914553554816;71749.97890776055;73123.22952761206;;;;;;;6;6
1.0;334.0;32084.434871265115;71230.01424601204;77093.75173792765;79684.07791809992;66585.56774752158;75385.01649735225;63673.135230288506;62814.80766846436;61061.01178758499;71272.27566034203;72711.2594359949;;;;;;;6;6
1.0;335.0;31989.387146747616;71011.55302667287;76932.44464806163;79499.61386147288;66647.31718837115;75400.20696602191;63383.75353107481;63002.20791844944;61065.868394729616;71141.81103313812;72522.7987944851;;;;;;;6;6
1.0;336.0;31895.787649721085;71089.89618933228;76897.53569533638;79179.69912072284;66882.55360291623;75378.00700485027;63239.00126439852;62954.793189694385;61341.2020212636;71084.90335660559;72537.12225571944;;;;;;;6;6
1.0;337.0;31864.684699575064;71236.19379839888;76898.47847814715;79348.66396121164;67560.25867282492;75340.09479843933;63254.309677577614;62941.999422931214;62446.21901591515;71058.41845267362;72586.10625650978;;;;;;;6;6
1.0;338.0;31804.475237797567;71263.6737260152;76816.42341621833;79426.91799763043;68519.79916179315;75657.6526677512;63200.67774022561;62976.89467194561;63268.717762520304;70883.05549570837;72173.33177508593;;;;;;;6;6
1.0;339.0;31715.7201532181;71240.91529495777;76559.41401763132;79530.42769339548;69071.07906746275;75999.95158370357;63026.121987893835;62935.64048211938;63552.79318269049;70895.53058764184;72391.90413698203;;;;;;;6;6
1.0;340.0;31572.886896523876;71294.52055193366;76227.31960212228;79715.91324658811;68815.57087978962;76346.0463364821;62676.1763053546;62563.56414383437;63678.849886119395;70975.82125714142;72663.75651340364;;;;;;;6;6
1.0;341.0;31451.20343519954;71275.54098815845;75934.96366723416;79748.88714053953;68806.66948301942;76163.79045038146;62323.14981564421;62159.91252998795;63689.98230497634;71042.32778383029;72633.74176920789;;;;;;;6;6
1.0;342.0;31390.140552473942;71131.81909184979;75793.54003138875;79647.16187363987;69107.90960894946;75783.48969672821;62198.48638828124;62024.58472921602;63626.06218974388;71233.24639387953;72711.67177628801;;;;;;;6;6
1.0;343.0;31316.920056645144;71130.67790996264;75896.39305193846;79787.1109279475;69057.47640694396;75702.90833768563;62129.55368957852;61962.017102539365;63477.20907621252;71414.40586822362;72526.68988309606;;;;;;;6;6
1.0;344.0;31205.815219443928;71113.94783232774;76181.70827929126;80430.6733422011;68923.4754296501;75429.43061154065;61867.122610529565;62117.2769000189;63371.82654142058;71560.62791744724;72565.47814513971;;;;;;;6;6
1.0;345.0;31145.71332553031;71352.72287903274;76622.0379350475;80810.21934633251;69021.1960843852;75508.59185325821;61993.85023127527;62459.66310829073;63271.49724686724;71552.12776745102;73398.6611518574;;;;;;;6;6
1.0;346.0;31080.012807539697;71496.29162165368;76535.64115819243;80324.75264227057;69024.1614620471;75414.72967437361;61942.24229034528;62177.138326412394;62877.65338755389;71507.00450254943;73151.21926483847;;;;;;;6;6
1.0;347.0;30782.632114256503;71449.29094268214;75980.06388834945;79627.3508648591;68782.54175601044;75357.66815221241;61605.15486594932;61768.58092476209;62471.59361656779;71664.89571526226;72731.85116295272;;;;;;;6;6
1.0;348.0;30538.484773582582;71305.92674288675;75587.90567686684;79304.83946217135;68508.55792497689;75177.54359841865;61183.42688411101;61228.69137220597;62320.09306987703;71653.27098555322;72114.76607417427;;;;;;;6;6
1.0;349.0;30381.768475337805;71194.7104651886;75479.45513537947;79381.69272425985;68481.18943019788;75039.26301897233;60913.40408359462;60924.83238445561;61932.458591232644;71630.51496094163;71636.41865861099;;;;;;;6;6
1.0;350.0;30135.665273307524;70859.03506930057;75496.50500157736;79316.76622330309;68672.41293862298;75022.60180876705;60647.98797641743;60378.974475661125;62200.61502087207;71391.32402168548;71387.8868551159;;;;;;;6;6
1.0;351.0;29715.28639529662;70787.8648796476;75590.57393950714;79324.00648155651;68928.47764337658;75050.2814766822;60453.03967958403;60051.17786179543;62334.306993611855;71247.01684295133;71238.23878382606;;;;;;;6;6
1.0;352.0;29510.207818430463;70949.98667900718;76103.68048182636;79289.51249515566;68989.4737958558;74680.20716380978;60378.03817617016;59927.26261900968;62259.757820196515;71203.86820526361;71183.27233291332;;;;;;;6;6
1.0;353.0;29320.46649146967;70979.56315911589;76388.4447859282;79352.31773377146;68999.98514594103;74263.00918529589;60317.58572320563;59896.46888621251;61942.730945891904;71126.37434737074;71125.28560338826;;;;;;;6;6
1.0;354.0;29092.1116682946;70872.34037702299;76494.71187080053;79254.84240056919;69085.65816164593;73960.02674485337;60228.74982569748;59823.87912375639;61653.3444163654;70991.62846211945;70912.4336210002;;;;;;;6;6
1.0;355.0;28839.021484927478;70712.21811057783;76647.02632124776;79151.95786905423;69102.57783935164;73801.1999560573;60202.91268223394;59730.47275152962;61473.98429989764;70793.45574058728;70613.1527995809;;;;;;;6;6
1.0;356.0;28652.457213820893;70528.71573846816;76798.37947244152;79148.97918296825;69118.21046238321;73710.76784179878;60160.81744050237;59782.62968589708;61313.32747721469;70673.93025295279;70440.74243844017;;;;;;;6;6
1.0;357.0;28492.497582265456;70326.40019665446;77136.42850177294;79075.51882156961;69150.3195686812;73948.91525639416;60166.68953652797;59915.45919170244;61167.583265080946;70633.75762549236;70368.71106686024;;;;;;;6;6
1.0;358.0;28369.833262084732;70275.99551243747;77227.9281374216;78878.20897993703;69181.66879843334;74172.2190713233;60170.76970784593;59941.43568809866;61056.27260628124;70606.487036285;70296.6986106085;;;;;;;6;6
